Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,014313,2012,08,01,0.0,,Y
IDCJAC0009,014313,2012,08,02,0.0,,Y
IDCJAC0009,014313,2012,08,03,0.0,,Y
IDCJAC0009,014313,2012,08,04,0.0,,Y
IDCJAC0009,014313,2012,08,05,0.0,,Y
IDCJAC0009,014313,2012,08,06,0.0,,Y
IDCJAC0009,014313,2012,08,07,0.0,,Y
IDCJAC0009,014313,2012,08,08,0.0,,Y
IDCJAC0009,014313,2012,08,09,0.0,,Y
IDCJAC0009,014313,2012,08,10,0.0,,Y
IDCJAC0009,014313,2012,08,11,0.0,,Y
IDCJAC0009,014313,2012,08,12,0.0,,Y
IDCJAC0009,014313,2012,08,13,0.0,,Y
IDCJAC0009,014313,2012,08,14,0.0,,Y
IDCJAC0009,014313,2012,08,15,0.0,,Y
IDCJAC0009,014313,2012,08,16,0.0,,Y
IDCJAC0009,014313,2012,08,17,0.0,,Y
IDCJAC0009,014313,2012,08,18,0.0,,Y
IDCJAC0009,014313,2012,08,19,0.0,,Y
IDCJAC0009,014313,2012,08,20,0.0,,Y
IDCJAC0009,014313,2012,08,21,0.0,,Y
IDCJAC0009,014313,2012,08,22,0.0,,Y
IDCJAC0009,014313,2012,08,23,0.0,,Y
IDCJAC0009,014313,2012,08,24,0.0,,Y
IDCJAC0009,014313,2012,08,25,0.0,,Y
IDCJAC0009,014313,2012,08,26,0.0,,Y
IDCJAC0009,014313,2012,08,27,0.0,,Y
IDCJAC0009,014313,2012,08,28,0.0,,Y
IDCJAC0009,014313,2012,08,29,0.0,,Y
IDCJAC0009,014313,2012,08,30,0.0,,Y
IDCJAC0009,014313,2012,08,31,0.0,,Y
IDCJAC0009,014313,2012,09,01,0.0,,Y
IDCJAC0009,014313,2012,09,02,0.0,,Y
IDCJAC0009,014313,2012,09,03,0.0,,Y
IDCJAC0009,014313,2012,09,04,0.0,,Y
IDCJAC0009,014313,2012,09,05,0.0,,Y
IDCJAC0009,014313,2012,09,06,0.0,,Y
IDCJAC0009,014313,2012,09,07,0.0,,Y
IDCJAC0009,014313,2012,09,08,0.0,,Y
IDCJAC0009,014313,2012,09,09,0.0,,Y
IDCJAC0009,014313,2012,09,10,0.0,,Y
IDCJAC0009,014313,2012,09,11,0.0,,Y
IDCJAC0009,014313,2012,09,12,0.0,,Y
IDCJAC0009,014313,2012,09,13,0.0,,Y
IDCJAC0009,014313,2012,09,14,0.0,,Y
IDCJAC0009,014313,2012,09,15,0.0,,Y
IDCJAC0009,014313,2012,09,16,0.0,,Y
IDCJAC0009,014313,2012,09,17,0.0,,Y
IDCJAC0009,014313,2012,09,18,0.0,,Y
IDCJAC0009,014313,2012,09,19,0.0,,Y
IDCJAC0009,014313,2012,09,20,0.0,,Y
IDCJAC0009,014313,2012,09,21,0.0,,Y
IDCJAC0009,014313,2012,09,22,0.0,,Y
IDCJAC0009,014313,2012,09,23,0.0,,Y
IDCJAC0009,014313,2012,09,24,0.0,,Y
IDCJAC0009,014313,2012,09,25,0.0,,Y
IDCJAC0009,014313,2012,09,26,0.0,,Y
IDCJAC0009,014313,2012,09,27,0.0,,Y
IDCJAC0009,014313,2012,09,28,0.0,,Y
IDCJAC0009,014313,2012,09,29,0.0,,Y
IDCJAC0009,014313,2012,09,30,15.0,1,Y
IDCJAC0009,014313,2012,10,01,0.0,,Y
IDCJAC0009,014313,2012,10,02,0.0,,Y
IDCJAC0009,014313,2012,10,03,0.0,,Y
IDCJAC0009,014313,2012,10,04,0.0,,Y
IDCJAC0009,014313,2012,10,05,0.0,,Y
IDCJAC0009,014313,2012,10,06,0.0,,Y
IDCJAC0009,014313,2012,10,07,0.0,,Y
IDCJAC0009,014313,2012,10,08,0.0,,Y
IDCJAC0009,014313,2012,10,09,0.0,,Y
IDCJAC0009,014313,2012,10,10,0.0,,Y
IDCJAC0009,014313,2012,10,11,0.0,,Y
IDCJAC0009,014313,2012,10,12,0.0,,Y
IDCJAC0009,014313,2012,10,13,0.0,,Y
IDCJAC0009,014313,2012,10,14,0.0,,Y
IDCJAC0009,014313,2012,10,15,0.0,,Y
IDCJAC0009,014313,2012,10,16,0.0,,Y
IDCJAC0009,014313,2012,10,17,0.0,,Y
IDCJAC0009,014313,2012,10,18,0.0,,Y
IDCJAC0009,014313,2012,10,19,0.0,,Y
IDCJAC0009,014313,2012,10,20,0.0,,Y
IDCJAC0009,014313,2012,10,21,0.0,,Y
IDCJAC0009,014313,2012,10,22,0.0,,Y
IDCJAC0009,014313,2012,10,23,0.0,,Y
IDCJAC0009,014313,2012,10,24,0.0,,Y
IDCJAC0009,014313,2012,10,25,0.0,,Y
IDCJAC0009,014313,2012,10,26,0.0,,Y
IDCJAC0009,014313,2012,10,27,0.0,,Y
IDCJAC0009,014313,2012,10,28,36.5,1,Y
IDCJAC0009,014313,2012,10,29,3.5,1,Y
IDCJAC0009,014313,2012,10,30,0.0,,Y
IDCJAC0009,014313,2012,10,31,0.0,,Y
IDCJAC0009,014313,2012,11,01,0.0,,Y
IDCJAC0009,014313,2012,11,02,0.0,,Y
IDCJAC0009,014313,2012,11,03,47.0,1,Y
IDCJAC0009,014313,2012,11,04,0.0,,Y
IDCJAC0009,014313,2012,11,05,0.0,,Y
IDCJAC0009,014313,2012,11,06,0.0,,Y
IDCJAC0009,014313,2012,11,07,0.0,,Y
IDCJAC0009,014313,2012,11,08,4.5,1,Y
IDCJAC0009,014313,2012,11,09,0.0,,Y
IDCJAC0009,014313,2012,11,10,0.0,,Y
IDCJAC0009,014313,2012,11,11,0.0,,Y
IDCJAC0009,014313,2012,11,12,8.5,1,Y
IDCJAC0009,014313,2012,11,13,5.0,1,Y
IDCJAC0009,014313,2012,11,14,1.0,1,Y
IDCJAC0009,014313,2012,11,15,0.0,,Y
IDCJAC0009,014313,2012,11,16,0.0,,Y
IDCJAC0009,014313,2012,11,17,0.0,,Y
IDCJAC0009,014313,2012,11,18,8.0,1,Y
IDCJAC0009,014313,2012,11,19,0.0,,Y
IDCJAC0009,014313,2012,11,20,2.0,1,Y
IDCJAC0009,014313,2012,11,21,0.0,,Y
IDCJAC0009,014313,2012,11,22,0.0,,Y
IDCJAC0009,014313,2012,11,23,0.0,,Y
IDCJAC0009,014313,2012,11,24,0.0,,Y
IDCJAC0009,014313,2012,11,25,8.9,1,Y
IDCJAC0009,014313,2012,11,26,0.0,,Y
IDCJAC0009,014313,2012,11,27,0.0,,Y
IDCJAC0009,014313,2012,11,28,0.0,,Y
IDCJAC0009,014313,2012,11,29,20.5,1,Y
IDCJAC0009,014313,2012,11,30,0.0,,Y
IDCJAC0009,014313,2012,12,01,0.0,,Y
IDCJAC0009,014313,2012,12,02,0.0,,Y
IDCJAC0009,014313,2012,12,03,0.0,,Y
IDCJAC0009,014313,2012,12,04,0.0,,Y
IDCJAC0009,014313,2012,12,05,0.0,,Y
IDCJAC0009,014313,2012,12,06,0.0,,Y
IDCJAC0009,014313,2012,12,07,0.0,,Y
IDCJAC0009,014313,2012,12,08,24.0,1,Y
IDCJAC0009,014313,2012,12,09,11.0,1,Y
IDCJAC0009,014313,2012,12,10,0.0,,Y
IDCJAC0009,014313,2012,12,11,1.2,1,Y
IDCJAC0009,014313,2012,12,12,0.5,1,Y
IDCJAC0009,014313,2012,12,13,14.1,1,Y
IDCJAC0009,014313,2012,12,14,0.0,,Y
IDCJAC0009,014313,2012,12,15,0.0,,Y
IDCJAC0009,014313,2012,12,16,3.0,1,Y
IDCJAC0009,014313,2012,12,17,2.7,1,Y
IDCJAC0009,014313,2012,12,18,8.0,1,Y
IDCJAC0009,014313,2012,12,19,0.0,,Y
IDCJAC0009,014313,2012,12,20,0.0,,Y
IDCJAC0009,014313,2012,12,21,2.2,1,Y
IDCJAC0009,014313,2012,12,22,0.0,,Y
IDCJAC0009,014313,2012,12,23,,,
IDCJAC0009,014313,2012,12,24,0.0,,Y
IDCJAC0009,014313,2012,12,25,0.0,,Y
IDCJAC0009,014313,2012,12,26,0.0,,Y
IDCJAC0009,014313,2012,12,27,,,
IDCJAC0009,014313,2012,12,28,0.0,,Y
IDCJAC0009,014313,2012,12,29,,,
IDCJAC0009,014313,2012,12,30,,,
IDCJAC0009,014313,2012,12,31,,,
IDCJAC0009,014313,2013,01,01,0.0,,Y
IDCJAC0009,014313,2013,01,02,3.0,1,Y
IDCJAC0009,014313,2013,01,03,13.4,1,Y
IDCJAC0009,014313,2013,01,04,22.0,1,Y
IDCJAC0009,014313,2013,01,05,8.4,1,Y
IDCJAC0009,014313,2013,01,06,4.0,1,Y
IDCJAC0009,014313,2013,01,07,0.0,,Y
IDCJAC0009,014313,2013,01,08,0.8,1,Y
IDCJAC0009,014313,2013,01,09,0.0,,Y
IDCJAC0009,014313,2013,01,10,0.0,,Y
IDCJAC0009,014313,2013,01,11,0.0,,Y
IDCJAC0009,014313,2013,01,12,0.0,,Y
IDCJAC0009,014313,2013,01,13,,,
IDCJAC0009,014313,2013,01,14,73.6,2,Y
IDCJAC0009,014313,2013,01,15,4.6,1,Y
IDCJAC0009,014313,2013,01,16,22.0,1,Y
IDCJAC0009,014313,2013,01,17,0.2,1,Y
IDCJAC0009,014313,2013,01,18,0.0,,Y
IDCJAC0009,014313,2013,01,19,31.0,1,Y
IDCJAC0009,014313,2013,01,20,24.6,1,Y
IDCJAC0009,014313,2013,01,21,26.0,1,Y
IDCJAC0009,014313,2013,01,22,1.2,1,Y
IDCJAC0009,014313,2013,01,23,0.0,,Y
IDCJAC0009,014313,2013,01,24,0.0,,Y
IDCJAC0009,014313,2013,01,25,0.0,,Y
IDCJAC0009,014313,2013,01,26,0.0,,Y
IDCJAC0009,014313,2013,01,27,0.0,,Y
IDCJAC0009,014313,2013,01,28,17.2,1,Y
IDCJAC0009,014313,2013,01,29,,,
IDCJAC0009,014313,2013,01,30,,,
IDCJAC0009,014313,2013,01,31,27.0,3,Y
IDCJAC0009,014313,2013,02,01,30.1,1,Y
IDCJAC0009,014313,2013,02,02,0.6,1,Y
IDCJAC0009,014313,2013,02,03,0.0,,Y
IDCJAC0009,014313,2013,02,04,1.4,1,Y
IDCJAC0009,014313,2013,02,05,0.0,,Y
IDCJAC0009,014313,2013,02,06,0.0,,Y
IDCJAC0009,014313,2013,02,07,0.0,,Y
IDCJAC0009,014313,2013,02,08,0.0,,Y
IDCJAC0009,014313,2013,02,09,0.0,,Y
IDCJAC0009,014313,2013,02,10,0.0,,Y
IDCJAC0009,014313,2013,02,11,0.0,,Y
IDCJAC0009,014313,2013,02,12,53.0,1,Y
IDCJAC0009,014313,2013,02,13,90.0,1,Y
IDCJAC0009,014313,2013,02,14,0.0,,Y
IDCJAC0009,014313,2013,02,15,16.0,1,Y
IDCJAC0009,014313,2013,02,16,3.5,1,Y
IDCJAC0009,014313,2013,02,17,0.0,,Y
IDCJAC0009,014313,2013,02,18,1.0,1,Y
IDCJAC0009,014313,2013,02,19,0.0,,Y
IDCJAC0009,014313,2013,02,20,3.5,1,Y
IDCJAC0009,014313,2013,02,21,43.0,1,Y
IDCJAC0009,014313,2013,02,22,0.0,,Y
IDCJAC0009,014313,2013,02,23,0.0,,Y
IDCJAC0009,014313,2013,02,24,0.0,,Y
IDCJAC0009,014313,2013,02,25,0.0,,Y
IDCJAC0009,014313,2013,02,26,0.0,,Y
IDCJAC0009,014313,2013,02,27,0.0,,Y
IDCJAC0009,014313,2013,02,28,57.0,1,Y
IDCJAC0009,014313,2013,03,01,0.0,,Y
IDCJAC0009,014313,2013,03,02,1.0,1,Y
IDCJAC0009,014313,2013,03,03,29.2,1,Y
IDCJAC0009,014313,2013,03,04,8.0,1,Y
IDCJAC0009,014313,2013,03,05,18.0,1,Y
IDCJAC0009,014313,2013,03,06,8.0,1,Y
IDCJAC0009,014313,2013,03,07,0.0,,Y
IDCJAC0009,014313,2013,03,08,0.0,,Y
IDCJAC0009,014313,2013,03,09,8.0,1,Y
IDCJAC0009,014313,2013,03,10,6.0,1,Y
IDCJAC0009,014313,2013,03,11,8.0,1,Y
IDCJAC0009,014313,2013,03,12,13.0,1,Y
IDCJAC0009,014313,2013,03,13,5.0,1,Y
IDCJAC0009,014313,2013,03,14,,,
IDCJAC0009,014313,2013,03,15,,,
IDCJAC0009,014313,2013,03,16,,,
IDCJAC0009,014313,2013,03,17,14.0,4,Y
IDCJAC0009,014313,2013,03,18,0.0,,Y
IDCJAC0009,014313,2013,03,19,0.0,,Y
IDCJAC0009,014313,2013,03,20,5.2,1,Y
IDCJAC0009,014313,2013,03,21,0.0,,Y
IDCJAC0009,014313,2013,03,22,1.4,1,Y
IDCJAC0009,014313,2013,03,23,0.0,,Y
IDCJAC0009,014313,2013,03,24,4.6,1,Y
IDCJAC0009,014313,2013,03,25,21.2,1,Y
IDCJAC0009,014313,2013,03,26,26.4,1,Y
IDCJAC0009,014313,2013,03,27,9.6,1,Y
IDCJAC0009,014313,2013,03,28,,,
IDCJAC0009,014313,2013,03,29,,,
IDCJAC0009,014313,2013,03,30,,,
IDCJAC0009,014313,2013,03,31,,,
IDCJAC0009,014313,2013,04,01,,,
IDCJAC0009,014313,2013,04,02,,,
IDCJAC0009,014313,2013,04,03,,,
IDCJAC0009,014313,2013,04,04,,,
IDCJAC0009,014313,2013,04,05,,,
IDCJAC0009,014313,2013,04,06,,,
IDCJAC0009,014313,2013,04,07,,,
IDCJAC0009,014313,2013,04,08,,,
IDCJAC0009,014313,2013,04,09,,,
IDCJAC0009,014313,2013,04,10,,,
IDCJAC0009,014313,2013,04,11,,,
IDCJAC0009,014313,2013,04,12,,,
IDCJAC0009,014313,2013,04,13,,,
IDCJAC0009,014313,2013,04,14,,,
IDCJAC0009,014313,2013,04,15,,,
IDCJAC0009,014313,2013,04,16,,,
IDCJAC0009,014313,2013,04,17,,,
IDCJAC0009,014313,2013,04,18,,,
IDCJAC0009,014313,2013,04,19,,,
IDCJAC0009,014313,2013,04,20,,,
IDCJAC0009,014313,2013,04,21,,,
IDCJAC0009,014313,2013,04,22,,,
IDCJAC0009,014313,2013,04,23,,,
IDCJAC0009,014313,2013,04,24,,,
IDCJAC0009,014313,2013,04,25,,,
IDCJAC0009,014313,2013,04,26,,,
IDCJAC0009,014313,2013,04,27,,,
IDCJAC0009,014313,2013,04,28,,,
IDCJAC0009,014313,2013,04,29,,,
IDCJAC0009,014313,2013,04,30,,,
IDCJAC0009,014313,2013,05,01,0.0,,Y
IDCJAC0009,014313,2013,05,02,0.0,,Y
IDCJAC0009,014313,2013,05,03,0.0,,Y
IDCJAC0009,014313,2013,05,04,0.0,,Y
IDCJAC0009,014313,2013,05,05,0.0,,Y
IDCJAC0009,014313,2013,05,06,0.0,,Y
IDCJAC0009,014313,2013,05,07,0.0,,Y
IDCJAC0009,014313,2013,05,08,0.0,,Y
IDCJAC0009,014313,2013,05,09,0.0,,Y
IDCJAC0009,014313,2013,05,10,0.0,,Y
IDCJAC0009,014313,2013,05,11,0.0,,Y
IDCJAC0009,014313,2013,05,12,0.0,,Y
IDCJAC0009,014313,2013,05,13,0.0,,Y
IDCJAC0009,014313,2013,05,14,0.0,,Y
IDCJAC0009,014313,2013,05,15,0.0,,Y
IDCJAC0009,014313,2013,05,16,0.0,,Y
IDCJAC0009,014313,2013,05,17,0.0,,Y
IDCJAC0009,014313,2013,05,18,0.0,,Y
IDCJAC0009,014313,2013,05,19,0.0,,Y
IDCJAC0009,014313,2013,05,20,0.0,,Y
IDCJAC0009,014313,2013,05,21,0.0,,Y
IDCJAC0009,014313,2013,05,22,0.0,,Y
IDCJAC0009,014313,2013,05,23,0.0,,Y
IDCJAC0009,014313,2013,05,24,34.4,1,Y
IDCJAC0009,014313,2013,05,25,,,
IDCJAC0009,014313,2013,05,26,,,
IDCJAC0009,014313,2013,05,27,,,
IDCJAC0009,014313,2013,05,28,,,
IDCJAC0009,014313,2013,05,29,,,
IDCJAC0009,014313,2013,05,30,,,
IDCJAC0009,014313,2013,05,31,,,
IDCJAC0009,014313,2013,06,01,,,
IDCJAC0009,014313,2013,06,02,,,
IDCJAC0009,014313,2013,06,03,,,
IDCJAC0009,014313,2013,06,04,,,
IDCJAC0009,014313,2013,06,05,,,
IDCJAC0009,014313,2013,06,06,,,
IDCJAC0009,014313,2013,06,07,,,
IDCJAC0009,014313,2013,06,08,,,
IDCJAC0009,014313,2013,06,09,,,
IDCJAC0009,014313,2013,06,10,,,
IDCJAC0009,014313,2013,06,11,,,
IDCJAC0009,014313,2013,06,12,,,
IDCJAC0009,014313,2013,06,13,,,
IDCJAC0009,014313,2013,06,14,,,
IDCJAC0009,014313,2013,06,15,,,
IDCJAC0009,014313,2013,06,16,,,
IDCJAC0009,014313,2013,06,17,,,
IDCJAC0009,014313,2013,06,18,,,
IDCJAC0009,014313,2013,06,19,,,
IDCJAC0009,014313,2013,06,20,,,
IDCJAC0009,014313,2013,06,21,,,
IDCJAC0009,014313,2013,06,22,,,
IDCJAC0009,014313,2013,06,23,,,
IDCJAC0009,014313,2013,06,24,,,
IDCJAC0009,014313,2013,06,25,,,
IDCJAC0009,014313,2013,06,26,,,
IDCJAC0009,014313,2013,06,27,,,
IDCJAC0009,014313,2013,06,28,,,
IDCJAC0009,014313,2013,06,29,,,
IDCJAC0009,014313,2013,06,30,,,
IDCJAC0009,014313,2013,07,01,,,
IDCJAC0009,014313,2013,07,02,,,
IDCJAC0009,014313,2013,07,03,,,
IDCJAC0009,014313,2013,07,04,,,
IDCJAC0009,014313,2013,07,05,,,
IDCJAC0009,014313,2013,07,06,,,
IDCJAC0009,014313,2013,07,07,,,
IDCJAC0009,014313,2013,07,08,,,
IDCJAC0009,014313,2013,07,09,,,
IDCJAC0009,014313,2013,07,10,,,
IDCJAC0009,014313,2013,07,11,,,
IDCJAC0009,014313,2013,07,12,,,
IDCJAC0009,014313,2013,07,13,,,
IDCJAC0009,014313,2013,07,14,,,
IDCJAC0009,014313,2013,07,15,,,
IDCJAC0009,014313,2013,07,16,,,
IDCJAC0009,014313,2013,07,17,,,
IDCJAC0009,014313,2013,07,18,,,
IDCJAC0009,014313,2013,07,19,,,
IDCJAC0009,014313,2013,07,20,,,
IDCJAC0009,014313,2013,07,21,,,
IDCJAC0009,014313,2013,07,22,,,
IDCJAC0009,014313,2013,07,23,,,
IDCJAC0009,014313,2013,07,24,,,
IDCJAC0009,014313,2013,07,25,,,
IDCJAC0009,014313,2013,07,26,,,
IDCJAC0009,014313,2013,07,27,,,
IDCJAC0009,014313,2013,07,28,,,
IDCJAC0009,014313,2013,07,29,,,
IDCJAC0009,014313,2013,07,30,,,
IDCJAC0009,014313,2013,07,31,,,
IDCJAC0009,014313,2013,08,01,0.0,,Y
IDCJAC0009,014313,2013,08,02,0.0,,Y
IDCJAC0009,014313,2013,08,03,0.0,,Y
IDCJAC0009,014313,2013,08,04,0.0,,Y
IDCJAC0009,014313,2013,08,05,0.0,,Y
IDCJAC0009,014313,2013,08,06,0.0,,Y
IDCJAC0009,014313,2013,08,07,0.0,,Y
IDCJAC0009,014313,2013,08,08,0.0,,Y
IDCJAC0009,014313,2013,08,09,0.0,,Y
IDCJAC0009,014313,2013,08,10,0.0,,Y
IDCJAC0009,014313,2013,08,11,0.0,,Y
IDCJAC0009,014313,2013,08,12,0.0,,Y
IDCJAC0009,014313,2013,08,13,0.0,,Y
IDCJAC0009,014313,2013,08,14,0.0,,Y
IDCJAC0009,014313,2013,08,15,0.0,,Y
IDCJAC0009,014313,2013,08,16,0.0,,Y
IDCJAC0009,014313,2013,08,17,0.0,,Y
IDCJAC0009,014313,2013,08,18,0.0,,Y
IDCJAC0009,014313,2013,08,19,0.0,,Y
IDCJAC0009,014313,2013,08,20,0.0,,Y
IDCJAC0009,014313,2013,08,21,0.0,,Y
IDCJAC0009,014313,2013,08,22,0.0,,Y
IDCJAC0009,014313,2013,08,23,7.5,1,Y
IDCJAC0009,014313,2013,08,24,0.0,,Y
IDCJAC0009,014313,2013,08,25,0.0,,Y
IDCJAC0009,014313,2013,08,26,0.0,,Y
IDCJAC0009,014313,2013,08,27,0.0,,Y
IDCJAC0009,014313,2013,08,28,0.0,,Y
IDCJAC0009,014313,2013,08,29,0.0,,Y
IDCJAC0009,014313,2013,08,30,0.0,,Y
IDCJAC0009,014313,2013,08,31,0.0,,Y
IDCJAC0009,014313,2013,09,01,0.0,,Y
IDCJAC0009,014313,2013,09,02,0.0,,Y
IDCJAC0009,014313,2013,09,03,0.0,,Y
IDCJAC0009,014313,2013,09,04,0.0,,Y
IDCJAC0009,014313,2013,09,05,0.0,,Y
IDCJAC0009,014313,2013,09,06,0.0,,Y
IDCJAC0009,014313,2013,09,07,0.0,,Y
IDCJAC0009,014313,2013,09,08,0.0,,Y
IDCJAC0009,014313,2013,09,09,0.0,,Y
IDCJAC0009,014313,2013,09,10,2.4,1,Y
IDCJAC0009,014313,2013,09,11,0.0,,Y
IDCJAC0009,014313,2013,09,12,0.0,,Y
IDCJAC0009,014313,2013,09,13,0.0,,Y
IDCJAC0009,014313,2013,09,14,0.0,,Y
IDCJAC0009,014313,2013,09,15,0.0,,Y
IDCJAC0009,014313,2013,09,16,0.0,,Y
IDCJAC0009,014313,2013,09,17,0.0,,Y
IDCJAC0009,014313,2013,09,18,0.0,,Y
IDCJAC0009,014313,2013,09,19,0.0,,Y
IDCJAC0009,014313,2013,09,20,0.0,,Y
IDCJAC0009,014313,2013,09,21,0.0,,Y
IDCJAC0009,014313,2013,09,22,0.0,,Y
IDCJAC0009,014313,2013,09,23,0.0,,Y
IDCJAC0009,014313,2013,09,24,0.0,,Y
IDCJAC0009,014313,2013,09,25,0.0,,Y
IDCJAC0009,014313,2013,09,26,0.0,,Y
IDCJAC0009,014313,2013,09,27,0.0,,Y
IDCJAC0009,014313,2013,09,28,0.0,,Y
IDCJAC0009,014313,2013,09,29,0.0,,Y
IDCJAC0009,014313,2013,09,30,0.0,,Y
IDCJAC0009,014313,2013,10,01,0.0,,Y
IDCJAC0009,014313,2013,10,02,0.0,,Y
IDCJAC0009,014313,2013,10,03,0.0,,Y
IDCJAC0009,014313,2013,10,04,8.0,1,Y
IDCJAC0009,014313,2013,10,05,0.0,,Y
IDCJAC0009,014313,2013,10,06,0.0,,Y
IDCJAC0009,014313,2013,10,07,0.0,,Y
IDCJAC0009,014313,2013,10,08,0.0,,Y
IDCJAC0009,014313,2013,10,09,0.0,,Y
IDCJAC0009,014313,2013,10,10,0.0,,Y
IDCJAC0009,014313,2013,10,11,0.0,,Y
IDCJAC0009,014313,2013,10,12,0.0,,Y
IDCJAC0009,014313,2013,10,13,0.0,,Y
IDCJAC0009,014313,2013,10,14,0.0,,Y
IDCJAC0009,014313,2013,10,15,28.0,1,Y
IDCJAC0009,014313,2013,10,16,1.8,1,Y
IDCJAC0009,014313,2013,10,17,0.0,,Y
IDCJAC0009,014313,2013,10,18,2.0,1,Y
IDCJAC0009,014313,2013,10,19,0.0,,Y
IDCJAC0009,014313,2013,10,20,0.0,,Y
IDCJAC0009,014313,2013,10,21,0.0,,Y
IDCJAC0009,014313,2013,10,22,0.0,,Y
IDCJAC0009,014313,2013,10,23,5.4,1,Y
IDCJAC0009,014313,2013,10,24,22.3,1,Y
IDCJAC0009,014313,2013,10,25,1.6,1,Y
IDCJAC0009,014313,2013,10,26,11.0,1,Y
IDCJAC0009,014313,2013,10,27,0.0,,Y
IDCJAC0009,014313,2013,10,28,1.6,1,Y
IDCJAC0009,014313,2013,10,29,0.0,,Y
IDCJAC0009,014313,2013,10,30,0.0,,Y
IDCJAC0009,014313,2013,10,31,0.0,,Y
IDCJAC0009,014313,2013,11,01,0.0,,Y
IDCJAC0009,014313,2013,11,02,3.0,1,Y
IDCJAC0009,014313,2013,11,03,0.0,,Y
IDCJAC0009,014313,2013,11,04,0.0,,Y
IDCJAC0009,014313,2013,11,05,122.0,1,Y
IDCJAC0009,014313,2013,11,06,0.1,1,Y
IDCJAC0009,014313,2013,11,07,0.0,,Y
IDCJAC0009,014313,2013,11,08,3.2,1,Y
IDCJAC0009,014313,2013,11,09,0.2,1,Y
IDCJAC0009,014313,2013,11,10,0.0,,Y
IDCJAC0009,014313,2013,11,11,19.8,1,Y
IDCJAC0009,014313,2013,11,12,10.2,1,Y
IDCJAC0009,014313,2013,11,13,0.2,1,Y
IDCJAC0009,014313,2013,11,14,14.2,1,Y
IDCJAC0009,014313,2013,11,15,5.0,1,Y
IDCJAC0009,014313,2013,11,16,0.0,,Y
IDCJAC0009,014313,2013,11,17,,,
IDCJAC0009,014313,2013,11,18,17.4,2,Y
IDCJAC0009,014313,2013,11,19,,,
IDCJAC0009,014313,2013,11,20,18.5,2,Y
IDCJAC0009,014313,2013,11,21,10.7,1,Y
IDCJAC0009,014313,2013,11,22,42.4,1,Y
IDCJAC0009,014313,2013,11,23,2.0,1,Y
IDCJAC0009,014313,2013,11,24,,,
IDCJAC0009,014313,2013,11,25,65.2,2,Y
IDCJAC0009,014313,2013,11,26,0.0,,Y
IDCJAC0009,014313,2013,11,27,0.0,,Y
IDCJAC0009,014313,2013,11,28,0.0,,Y
IDCJAC0009,014313,2013,11,29,0.0,,Y
IDCJAC0009,014313,2013,11,30,0.0,,Y
IDCJAC0009,014313,2013,12,01,0.0,,Y
IDCJAC0009,014313,2013,12,02,19.6,1,Y
IDCJAC0009,014313,2013,12,03,9.0,1,Y
IDCJAC0009,014313,2013,12,04,5.4,1,Y
IDCJAC0009,014313,2013,12,05,2.0,1,Y
IDCJAC0009,014313,2013,12,06,10.6,1,Y
IDCJAC0009,014313,2013,12,07,0.0,,Y
IDCJAC0009,014313,2013,12,08,,,
IDCJAC0009,014313,2013,12,09,0.1,2,Y
IDCJAC0009,014313,2013,12,10,0.0,,Y
IDCJAC0009,014313,2013,12,11,0.0,,Y
IDCJAC0009,014313,2013,12,12,0.0,,Y
IDCJAC0009,014313,2013,12,13,0.0,,Y
IDCJAC0009,014313,2013,12,14,14.0,1,Y
IDCJAC0009,014313,2013,12,15,,,
IDCJAC0009,014313,2013,12,16,10.2,2,Y
IDCJAC0009,014313,2013,12,17,24.4,1,Y
IDCJAC0009,014313,2013,12,18,0.1,1,Y
IDCJAC0009,014313,2013,12,19,15.0,1,Y
IDCJAC0009,014313,2013,12,20,8.0,1,Y
IDCJAC0009,014313,2013,12,21,0.0,,Y
IDCJAC0009,014313,2013,12,22,,,
IDCJAC0009,014313,2013,12,23,39.8,2,Y
IDCJAC0009,014313,2013,12,24,82.2,1,Y
IDCJAC0009,014313,2013,12,25,,,
IDCJAC0009,014313,2013,12,26,,,
IDCJAC0009,014313,2013,12,27,41.4,3,Y
IDCJAC0009,014313,2013,12,28,0.8,1,Y
IDCJAC0009,014313,2013,12,29,,,
IDCJAC0009,014313,2013,12,30,8.6,2,Y
IDCJAC0009,014313,2013,12,31,3.4,1,Y
IDCJAC0009,014313,2014,01,01,,,
IDCJAC0009,014313,2014,01,02,,,
IDCJAC0009,014313,2014,01,03,2.5,3,Y
IDCJAC0009,014313,2014,01,04,0.0,,Y
IDCJAC0009,014313,2014,01,05,1.0,1,Y
IDCJAC0009,014313,2014,01,06,2.6,1,Y
IDCJAC0009,014313,2014,01,07,0.3,1,Y
IDCJAC0009,014313,2014,01,08,0.1,1,Y
IDCJAC0009,014313,2014,01,09,0.0,,Y
IDCJAC0009,014313,2014,01,10,6.2,1,Y
IDCJAC0009,014313,2014,01,11,16.8,1,Y
IDCJAC0009,014313,2014,01,12,1.0,1,Y
IDCJAC0009,014313,2014,01,13,12.6,1,Y
IDCJAC0009,014313,2014,01,14,23.0,1,Y
IDCJAC0009,014313,2014,01,15,66.0,1,Y
IDCJAC0009,014313,2014,01,16,11.6,1,Y
